"db","lgbm","svm","rf","dt","knn","xgb","xrf","svml","lr","ridge","passive","lda","qda","nb","gbm","mlp"
"credit_a",0.890173410404624,0.861271676300578,0.884393063583815,0.867052023121387,0.855491329479769,0.890173410404624,0.867052023121387,0.867052023121387,0.884393063583815,0.872832369942196,0.601156069364162,0.872832369942196,0.815028901734104,0.826589595375723,0.878612716763006,0.884393063583815
"credit_a",0.872832369942196,0.861271676300578,0.872832369942196,0.84393063583815,0.861271676300578,0.861271676300578,0.861271676300578,0.838150289017341,0.855491329479769,0.84393063583815,0.826589595375723,0.84393063583815,0.797687861271676,0.774566473988439,0.826589595375723,0.861271676300578
"credit_a",0.831395348837209,0.843023255813954,0.86046511627907,0.75,0.808139534883721,0.802325581395349,0.813953488372093,0.866279069767442,0.848837209302326,0.86046511627907,0.709302325581395,0.86046511627907,0.75,0.755813953488372,0.843023255813954,0.854651162790698
"credit_a",0.88953488372093,0.88953488372093,0.912790697674419,0.843023255813954,0.877906976744186,0.883720930232558,0.895348837209302,0.877906976744186,0.88953488372093,0.872093023255814,0.854651162790698,0.872093023255814,0.802325581395349,0.837209302325581,0.872093023255814,0.877906976744186
"credit_g",0.744,0.728,0.752,0.664,0.74,0.736,0.764,0.748,0.76,0.744,0.688,0.756,0.688,0.712,0.74,0.708
"credit_g",0.752,0.72,0.772,0.64,0.696,0.752,0.76,0.696,0.7,0.704,0.632,0.68,0.676,0.696,0.744,0.724
"credit_g",0.78,0.712,0.752,0.672,0.692,0.792,0.744,0.72,0.72,0.724,0.684,0.716,0.66,0.7,0.764,0.7
"credit_g",0.788,0.736,0.78,0.696,0.756,0.796,0.772,0.708,0.716,0.704,0.624,0.72,0.7,0.72,0.792,0.7
"crx",0.884393063583815,0.855491329479769,0.884393063583815,0.797687861271676,0.872832369942196,0.895953757225434,0.872832369942196,0.84971098265896,0.855491329479769,0.84971098265896,0.705202312138728,0.84971098265896,0.803468208092486,0.826589595375723,0.901734104046243,0.867052023121387
"crx",0.878612716763006,0.878612716763006,0.878612716763006,0.832369942196532,0.867052023121387,0.878612716763006,0.878612716763006,0.895953757225434,0.890173410404624,0.878612716763006,0.699421965317919,0.878612716763006,0.774566473988439,0.797687861271676,0.884393063583815,0.832369942196532
"crx",0.895348837209302,0.854651162790698,0.877906976744186,0.854651162790698,0.848837209302326,0.895348837209302,0.86046511627907,0.877906976744186,0.877906976744186,0.877906976744186,0.761627906976744,0.877906976744186,0.848837209302326,0.813953488372093,0.883720930232558,0.877906976744186
"crx",0.831395348837209,0.837209302325581,0.854651162790698,0.784883720930233,0.825581395348837,0.848837209302326,0.819767441860465,0.843023255813954,0.819767441860465,0.848837209302326,0.715116279069767,0.843023255813954,0.773255813953488,0.784883720930233,0.837209302325581,0.837209302325581
"dermatology",0.967391304347826,0.771739130434783,0.978260869565217,0.956521739130435,0.83695652173913,0.967391304347826,0.956521739130435,0.967391304347826,0.967391304347826,0.967391304347826,0.945652173913043,0.967391304347826,0.804347826086957,0.83695652173913,0.967391304347826,0.967391304347826
"dermatology",0.956521739130435,0.760869565217391,0.978260869565217,0.934782608695652,0.826086956521739,0.967391304347826,0.967391304347826,0.956521739130435,0.967391304347826,0.967391304347826,0.978260869565217,0.967391304347826,0.793478260869565,0.847826086956522,0.967391304347826,0.967391304347826
"dermatology",0.989010989010989,0.703296703296703,0.978021978021978,0.934065934065934,0.857142857142857,0.989010989010989,0.978021978021978,0.967032967032967,0.978021978021978,0.978021978021978,0.945054945054945,0.967032967032967,0.868131868131868,0.89010989010989,0.978021978021978,0.978021978021978
"dermatology",0.967032967032967,0.714285714285714,0.956043956043956,0.923076923076923,0.89010989010989,0.956043956043956,0.978021978021978,0.934065934065934,0.978021978021978,0.978021978021978,0.945054945054945,0.989010989010989,0.857142857142857,0.923076923076923,0.956043956043956,0.978021978021978
"diabetes",0.776041666666667,0.75,0.765625,0.6875,0.703125,0.770833333333333,0.765625,0.760416666666667,0.765625,0.765625,0.703125,0.765625,0.765625,0.744791666666667,0.729166666666667,0.770833333333333
"diabetes",0.765625,0.760416666666667,0.78125,0.786458333333333,0.71875,0.755208333333333,0.776041666666667,0.807291666666667,0.807291666666667,0.8125,0.734375,0.807291666666667,0.755208333333333,0.78125,0.770833333333333,0.786458333333333
"diabetes",0.71875,0.776041666666667,0.75,0.6875,0.75,0.71875,0.744791666666667,0.765625,0.755208333333333,0.760416666666667,0.536458333333333,0.760416666666667,0.708333333333333,0.739583333333333,0.729166666666667,0.739583333333333
"diabetes",0.729166666666667,0.744791666666667,0.760416666666667,0.692708333333333,0.734375,0.723958333333333,0.786458333333333,0.765625,0.765625,0.765625,0.723958333333333,0.755208333333333,0.708333333333333,0.755208333333333,0.760416666666667,0.760416666666667
"ecoli",0.804878048780488,0.817073170731707,0.841463414634146,0.804878048780488,0.804878048780488,0.829268292682927,0.841463414634146,0.829268292682927,0.804878048780488,0.804878048780488,0.817073170731707,0.804878048780488,0.536585365853659,0.75609756097561,0.853658536585366,0.804878048780488
"ecoli",0.902439024390244,0.890243902439024,0.890243902439024,0.829268292682927,0.878048780487805,0.865853658536585,0.853658536585366,0.890243902439024,0.890243902439024,0.829268292682927,0.841463414634146,0.902439024390244,0.463414634146341,0.780487804878049,0.853658536585366,0.902439024390244
"ecoli",0.878048780487805,0.939024390243902,0.914634146341463,0.829268292682927,0.890243902439024,0.878048780487805,0.878048780487805,0.914634146341463,0.926829268292683,0.902439024390244,0.841463414634146,0.902439024390244,0.524390243902439,0.75609756097561,0.890243902439024,0.902439024390244
"ecoli",0.901234567901235,0.888888888888889,0.901234567901235,0.864197530864197,0.925925925925926,0.901234567901235,0.888888888888889,0.938271604938272,0.901234567901235,0.876543209876543,0.851851851851852,0.901234567901235,0.296296296296296,0.666666666666667,0.864197530864197,0.925925925925926
"flags",0.511111111111111,0.555555555555556,0.555555555555556,0.333333333333333,0.488888888888889,0.444444444444444,0.533333333333333,0.444444444444444,0.511111111111111,0.466666666666667,0.377777777777778,0.444444444444444,0.422222222222222,0.288888888888889,0.444444444444444,0.444444444444444
"flags",0.4,0.466666666666667,0.444444444444444,0.4,0.577777777777778,0.466666666666667,0.577777777777778,0.444444444444444,0.488888888888889,0.488888888888889,0.488888888888889,0.377777777777778,0.355555555555556,0.333333333333333,0.555555555555556,0.444444444444444
"flags",0.431818181818182,0.454545454545455,0.5,0.386363636363636,0.522727272727273,0.386363636363636,0.454545454545455,0.431818181818182,0.431818181818182,0.454545454545455,0.522727272727273,0.431818181818182,0.295454545454545,0.295454545454545,0.409090909090909,0.5
"flags",0.636363636363636,0.545454545454545,0.545454545454545,0.454545454545455,0.477272727272727,0.522727272727273,0.568181818181818,0.477272727272727,0.522727272727273,0.431818181818182,0.431818181818182,0.431818181818182,0.386363636363636,0.363636363636364,0.5,0.454545454545455
"flare",0.816479400749064,0.835205992509363,0.835205992509363,0.820224719101124,0.835205992509363,0.835205992509363,0.831460674157303,0.823970037453184,0.823970037453184,0.823970037453184,0.786516853932584,0.842696629213483,0.827715355805243,0.827715355805243,0.816479400749064,0.838951310861423
"flare",0.820224719101124,0.831460674157303,0.823970037453184,0.827715355805243,0.797752808988764,0.812734082397004,0.827715355805243,0.831460674157303,0.835205992509363,0.831460674157303,0.764044943820225,0.835205992509363,0.827715355805243,0.808988764044944,0.835205992509363,0.835205992509363
"flare",0.827067669172932,0.838345864661654,0.819548872180451,0.81203007518797,0.81203007518797,0.827067669172932,0.819548872180451,0.845864661654135,0.845864661654135,0.845864661654135,0.571428571428571,0.842105263157895,0.830827067669173,0.842105263157895,0.823308270676692,0.830827067669173
"flare",0.796992481203007,0.796992481203007,0.819548872180451,0.793233082706767,0.800751879699248,0.808270676691729,0.800751879699248,0.796992481203007,0.793233082706767,0.796992481203007,0.646616541353383,0.774436090225564,0.830827067669173,0.770676691729323,0.804511278195489,0.800751879699248
"german",0.76,0.78,0.776,0.736,0.788,0.76,0.756,0.768,0.772,0.764,0.6,0.764,0.756,0.744,0.776,0.764
"german",0.736,0.744,0.748,0.648,0.704,0.732,0.732,0.74,0.744,0.74,0.644,0.744,0.712,0.732,0.752,0.78
"german",0.756,0.736,0.736,0.672,0.736,0.748,0.724,0.716,0.716,0.728,0.664,0.716,0.736,0.736,0.744,0.732
"german",0.76,0.716,0.728,0.676,0.692,0.768,0.732,0.724,0.728,0.724,0.66,0.732,0.66,0.696,0.76,0.752
"glass",0.807692307692308,0.788461538461538,0.807692307692308,0.730769230769231,0.730769230769231,0.769230769230769,0.807692307692308,0.615384615384615,0.673076923076923,0.596153846153846,0.634615384615385,0.711538461538462,0.576923076923077,0.538461538461538,0.826923076923077,0.653846153846154
"glass",0.784313725490196,0.705882352941177,0.803921568627451,0.647058823529412,0.666666666666667,0.745098039215686,0.745098039215686,0.627450980392157,0.647058823529412,0.568627450980392,0.549019607843137,0.588235294117647,0.666666666666667,0.431372549019608,0.725490196078431,0.686274509803922
"glass",0.784313725490196,0.666666666666667,0.686274509803922,0.705882352941177,0.647058823529412,0.803921568627451,0.686274509803922,0.568627450980392,0.549019607843137,0.549019607843137,0.509803921568627,0.549019607843137,0.372549019607843,0.196078431372549,0.705882352941177,0.568627450980392
"glass",0.764705882352941,0.725490196078431,0.764705882352941,0.607843137254902,0.568627450980392,0.686274509803922,0.803921568627451,0.627450980392157,0.647058823529412,0.549019607843137,0.588235294117647,0.666666666666667,0.529411764705882,0.372549019607843,0.803921568627451,0.647058823529412
"glass2",0.804878048780488,0.75609756097561,0.902439024390244,0.804878048780488,0.682926829268293,0.804878048780488,0.829268292682927,0.682926829268293,0.658536585365854,0.731707317073171,0.682926829268293,0.707317073170732,0.682926829268293,0.658536585365854,0.902439024390244,0.658536585365854
"glass2",0.853658536585366,0.804878048780488,0.853658536585366,0.731707317073171,0.829268292682927,0.878048780487805,0.829268292682927,0.585365853658537,0.585365853658537,0.560975609756098,0.48780487804878,0.682926829268293,0.609756097560976,0.634146341463415,0.731707317073171,0.707317073170732
"glass2",0.926829268292683,0.829268292682927,0.902439024390244,0.829268292682927,0.829268292682927,0.878048780487805,0.853658536585366,0.731707317073171,0.707317073170732,0.707317073170732,0.634146341463415,0.804878048780488,0.634146341463415,0.463414634146341,0.878048780487805,0.780487804878049
"glass2",0.9,0.825,0.925,0.8,0.85,0.875,0.9,0.825,0.85,0.85,0.65,0.775,0.625,0.6,0.925,0.8
"haberman",0.753246753246753,0.727272727272727,0.701298701298701,0.74025974025974,0.636363636363636,0.74025974025974,0.727272727272727,0.779220779220779,0.779220779220779,0.779220779220779,0.74025974025974,0.766233766233766,0.779220779220779,0.792207792207792,0.753246753246753,0.753246753246753
"haberman",0.675324675324675,0.74025974025974,0.688311688311688,0.662337662337662,0.701298701298701,0.636363636363636,0.727272727272727,0.74025974025974,0.753246753246753,0.74025974025974,0.727272727272727,0.753246753246753,0.766233766233766,0.766233766233766,0.675324675324675,0.779220779220779
"haberman",0.631578947368421,0.75,0.710526315789474,0.644736842105263,0.671052631578947,0.592105263157895,0.644736842105263,0.736842105263158,0.736842105263158,0.736842105263158,0.75,0.75,0.763157894736842,0.75,0.618421052631579,0.723684210526316
"haberman",0.671052631578947,0.723684210526316,0.671052631578947,0.618421052631579,0.684210526315789,0.671052631578947,0.723684210526316,0.710526315789474,0.710526315789474,0.710526315789474,0.644736842105263,0.710526315789474,0.736842105263158,0.723684210526316,0.671052631578947,0.736842105263158
"hayes_roth",0.775,0.8,0.8,0.675,0.525,0.7,0.675,0.625,0.675,0.6,0.55,0.675,0.75,0.75,0.8,0.75
"hayes_roth",0.725,0.75,0.825,0.75,0.4,0.775,0.7,0.5,0.45,0.45,0.4,0.45,0.575,0.625,0.8,0.725
"hayes_roth",0.775,0.875,0.875,0.85,0.475,0.875,0.875,0.55,0.55,0.525,0.5,0.575,0.75,0.8,0.9,0.825
"hayes_roth",0.8,0.725,0.825,0.825,0.45,0.775,0.8,0.425,0.5,0.4,0.475,0.475,0.5,0.7,0.85,0.65
"heart_c",0.815789473684211,0.855263157894737,0.842105263157895,0.815789473684211,0.868421052631579,0.789473684210526,0.815789473684211,0.894736842105263,0.894736842105263,0.894736842105263,0.776315789473684,0.894736842105263,0.868421052631579,0.881578947368421,0.828947368421053,0.855263157894737
"heart_c",0.776315789473684,0.802631578947368,0.789473684210526,0.736842105263158,0.815789473684211,0.776315789473684,0.815789473684211,0.802631578947368,0.802631578947368,0.815789473684211,0.736842105263158,0.815789473684211,0.842105263157895,0.815789473684211,0.815789473684211,0.789473684210526
"heart_c",0.723684210526316,0.815789473684211,0.855263157894737,0.736842105263158,0.802631578947368,0.763157894736842,0.789473684210526,0.789473684210526,0.802631578947368,0.828947368421053,0.736842105263158,0.828947368421053,0.789473684210526,0.789473684210526,0.802631578947368,0.842105263157895
"heart_c",0.813333333333333,0.8,0.813333333333333,0.653333333333333,0.72,0.826666666666667,0.786666666666667,0.826666666666667,0.826666666666667,0.826666666666667,0.826666666666667,0.826666666666667,0.786666666666667,0.76,0.76,0.826666666666667
"heart_h",0.743243243243243,0.810810810810811,0.756756756756757,0.756756756756757,0.77027027027027,0.743243243243243,0.783783783783784,0.810810810810811,0.810810810810811,0.797297297297297,0.635135135135135,0.797297297297297,0.783783783783784,0.756756756756757,0.783783783783784,0.824324324324324
"heart_h",0.783783783783784,0.783783783783784,0.77027027027027,0.756756756756757,0.77027027027027,0.810810810810811,0.797297297297297,0.783783783783784,0.783783783783784,0.77027027027027,0.797297297297297,0.77027027027027,0.662162162162162,0.702702702702703,0.756756756756757,0.77027027027027
"heart_h",0.753424657534247,0.753424657534247,0.794520547945205,0.698630136986301,0.767123287671233,0.794520547945205,0.767123287671233,0.73972602739726,0.767123287671233,0.73972602739726,0.753424657534247,0.73972602739726,0.342465753424658,0.342465753424658,0.753424657534247,0.794520547945205
"heart_h",0.849315068493151,0.780821917808219,0.821917808219178,0.726027397260274,0.794520547945205,0.780821917808219,0.767123287671233,0.835616438356164,0.808219178082192,0.835616438356164,0.726027397260274,0.849315068493151,0.794520547945205,0.808219178082192,0.808219178082192,0.821917808219178
"heart_statlog",0.794117647058823,0.852941176470588,0.779411764705882,0.764705882352941,0.808823529411765,0.794117647058823,0.779411764705882,0.852941176470588,0.852941176470588,0.882352941176471,0.779411764705882,0.882352941176471,0.808823529411765,0.852941176470588,0.823529411764706,0.852941176470588
"heart_statlog",0.779411764705882,0.838235294117647,0.882352941176471,0.764705882352941,0.838235294117647,0.779411764705882,0.867647058823529,0.823529411764706,0.823529411764706,0.852941176470588,0.735294117647059,0.852941176470588,0.823529411764706,0.823529411764706,0.735294117647059,0.838235294117647
"heart_statlog",0.746268656716418,0.686567164179104,0.746268656716418,0.656716417910448,0.776119402985075,0.746268656716418,0.716417910447761,0.776119402985075,0.776119402985075,0.776119402985075,0.73134328358209,0.776119402985075,0.791044776119403,0.82089552238806,0.701492537313433,0.761194029850746
"heart_statlog",0.880597014925373,0.865671641791045,0.82089552238806,0.761194029850746,0.82089552238806,0.850746268656716,0.835820895522388,0.850746268656716,0.850746268656716,0.850746268656716,0.805970149253731,0.850746268656716,0.850746268656716,0.835820895522388,0.865671641791045,0.850746268656716
"hepatitis",0.923076923076923,0.82051282051282,0.871794871794872,0.794871794871795,0.846153846153846,0.871794871794872,0.846153846153846,0.897435897435897,0.871794871794872,0.871794871794872,0.82051282051282,0.871794871794872,0.564102564102564,0.666666666666667,0.923076923076923,0.846153846153846
"hepatitis",0.82051282051282,0.897435897435897,0.897435897435897,0.82051282051282,0.846153846153846,0.871794871794872,0.846153846153846,0.82051282051282,0.846153846153846,0.846153846153846,0.846153846153846,0.846153846153846,0.512820512820513,0.692307692307692,0.82051282051282,0.871794871794872
"hepatitis",0.769230769230769,0.82051282051282,0.794871794871795,0.794871794871795,0.82051282051282,0.82051282051282,0.871794871794872,0.769230769230769,0.794871794871795,0.82051282051282,0.743589743589744,0.82051282051282,0.41025641025641,0.512820512820513,0.769230769230769,0.82051282051282
"hepatitis",0.842105263157895,0.789473684210526,0.815789473684211,0.684210526315789,0.815789473684211,0.815789473684211,0.815789473684211,0.763157894736842,0.763157894736842,0.763157894736842,0.710526315789474,0.736842105263158,0.684210526315789,0.578947368421053,0.789473684210526,0.789473684210526
"horse_colic",0.847826086956522,0.630434782608696,0.847826086956522,0.804347826086957,0.619565217391304,0.858695652173913,0.858695652173913,0.75,0.804347826086957,0.826086956521739,0.456521739130435,0.826086956521739,0.804347826086957,0.782608695652174,0.880434782608696,0.739130434782609
"horse_colic",0.793478260869565,0.66304347826087,0.826086956521739,0.771739130434783,0.673913043478261,0.83695652173913,0.858695652173913,0.728260869565217,0.804347826086957,0.826086956521739,0.630434782608696,0.826086956521739,0.793478260869565,0.706521739130435,0.880434782608696,0.782608695652174
"horse_colic",0.858695652173913,0.630434782608696,0.880434782608696,0.760869565217391,0.58695652173913,0.869565217391304,0.847826086956522,0.684782608695652,0.826086956521739,0.83695652173913,0.706521739130435,0.83695652173913,0.804347826086957,0.793478260869565,0.869565217391304,0.815217391304348
"horse_colic",0.847826086956522,0.641304347826087,0.826086956521739,0.706521739130435,0.608695652173913,0.847826086956522,0.869565217391304,0.804347826086957,0.804347826086957,0.771739130434783,0.641304347826087,0.771739130434783,0.793478260869565,0.771739130434783,0.793478260869565,0.684782608695652
"house_votes_84",0.972477064220184,0.981651376146789,0.963302752293578,0.944954128440367,0.926605504587156,0.963302752293578,0.972477064220184,0.981651376146789,0.972477064220184,0.972477064220184,0.944954128440367,0.972477064220184,0.972477064220184,0.926605504587156,0.972477064220184,0.954128440366973
"house_votes_84",0.917431192660551,0.944954128440367,0.944954128440367,0.899082568807339,0.908256880733945,0.944954128440367,0.944954128440367,0.926605504587156,0.917431192660551,0.926605504587156,0.917431192660551,0.926605504587156,0.889908256880734,0.880733944954128,0.935779816513762,0.917431192660551
"house_votes_84",0.981651376146789,0.972477064220184,0.972477064220184,0.981651376146789,0.935779816513762,0.963302752293578,0.972477064220184,0.954128440366973,0.954128440366973,0.963302752293578,0.944954128440367,0.963302752293578,0.963302752293578,0.944954128440367,0.972477064220184,0.954128440366973
"house_votes_84",0.935185185185185,0.935185185185185,0.925925925925926,0.916666666666667,0.888888888888889,0.935185185185185,0.944444444444444,0.916666666666667,0.916666666666667,0.944444444444444,0.944444444444444,0.944444444444444,0.916666666666667,0.907407407407407,0.925925925925926,0.935185185185185
"hungarian",0.743243243243243,0.783783783783784,0.756756756756757,0.675675675675676,0.783783783783784,0.72972972972973,0.756756756756757,0.783783783783784,0.783783783783784,0.783783783783784,0.72972972972973,0.783783783783784,0.783783783783784,0.756756756756757,0.783783783783784,0.743243243243243
"hungarian",0.77027027027027,0.689189189189189,0.689189189189189,0.635135135135135,0.743243243243243,0.689189189189189,0.702702702702703,0.783783783783784,0.756756756756757,0.756756756756757,0.716216216216216,0.756756756756757,0.72972972972973,0.743243243243243,0.77027027027027,0.77027027027027
"hungarian",0.849315068493151,0.876712328767123,0.89041095890411,0.876712328767123,0.904109589041096,0.863013698630137,0.904109589041096,0.876712328767123,0.876712328767123,0.89041095890411,0.876712328767123,0.89041095890411,0.342465753424658,0.342465753424658,0.876712328767123,0.876712328767123
"hungarian",0.808219178082192,0.808219178082192,0.808219178082192,0.726027397260274,0.808219178082192,0.780821917808219,0.821917808219178,0.849315068493151,0.849315068493151,0.849315068493151,0.794520547945205,0.849315068493151,0.794520547945205,0.794520547945205,0.821917808219178,0.835616438356164
"ionosphere",0.943181818181818,0.954545454545455,0.931818181818182,0.886363636363636,0.829545454545455,0.954545454545455,0.931818181818182,0.909090909090909,0.909090909090909,0.875,0.909090909090909,0.875,0.909090909090909,0.886363636363636,0.954545454545455,0.954545454545455
"ionosphere",0.954545454545455,0.931818181818182,0.954545454545455,0.875,0.829545454545455,0.943181818181818,0.943181818181818,0.863636363636364,0.840909090909091,0.863636363636364,0.806818181818182,0.863636363636364,0.943181818181818,0.886363636363636,0.943181818181818,0.886363636363636
"ionosphere",0.909090909090909,0.909090909090909,0.920454545454545,0.863636363636364,0.818181818181818,0.909090909090909,0.920454545454545,0.875,0.886363636363636,0.840909090909091,0.795454545454545,0.840909090909091,0.875,0.886363636363636,0.920454545454545,0.886363636363636
"ionosphere",0.954022988505747,0.942528735632184,0.931034482758621,0.850574712643678,0.827586206896552,0.919540229885057,0.896551724137931,0.862068965517241,0.862068965517241,0.885057471264368,0.862068965517241,0.885057471264368,0.735632183908046,0.896551724137931,0.908045977011494,0.908045977011494
"iris",0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.973684210526316,0.894736842105263,0.973684210526316,1,1,0.973684210526316,0.973684210526316,0.973684210526316
"iris",0.868421052631579,0.921052631578947,0.868421052631579,0.868421052631579,0.921052631578947,0.868421052631579,0.868421052631579,0.842105263157895,0.894736842105263,0.710526315789474,0.868421052631579,0.947368421052632,0.947368421052632,0.894736842105263,0.868421052631579,0.894736842105263
"iris",1,1,1,1,0.972972972972973,1,1,1,1,0.918918918918919,0.945945945945946,1,0.972972972972973,1,1,0.972972972972973
"iris",0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.945945945945946,0.972972972972973,0.945945945945946,0.945945945945946,0.810810810810811,0.945945945945946,0.972972972972973,0.972972972972973,0.945945945945946,0.945945945945946,0.945945945945946
"irish",1,0.992,1,1,0.976,1,1,0.776,0.776,0.776,0.656,0.776,0.896,0.896,1,0.976
"irish",1,0.968,1,1,0.896,1,1,0.672,0.664,0.664,0.704,0.664,0.896,0.88,1,0.92
"irish",1,0.992,1,1,0.96,1,1,0.808,0.816,0.808,0.768,0.808,0.864,0.848,1,0.968
"irish",1,1,1,1,0.968,1,1,0.712,0.704,0.712,0.568,0.712,0.8,0.792,1,0.976
"lymphography",0.756756756756757,0.756756756756757,0.891891891891892,0.72972972972973,0.702702702702703,0.837837837837838,0.702702702702703,0.783783783783784,0.837837837837838,0.864864864864865,0.783783783783784,0.810810810810811,0.567567567567568,0.540540540540541,0.891891891891892,0.837837837837838
"lymphography",0.783783783783784,0.783783783783784,0.837837837837838,0.783783783783784,0.756756756756757,0.810810810810811,0.810810810810811,0.756756756756757,0.756756756756757,0.810810810810811,0.783783783783784,0.810810810810811,0.486486486486487,0.648648648648649,0.864864864864865,0.783783783783784
"lymphography",0.918918918918919,0.756756756756757,0.891891891891892,0.702702702702703,0.783783783783784,0.864864864864865,0.837837837837838,0.864864864864865,0.837837837837838,0.837837837837838,0.864864864864865,0.810810810810811,NA,0.567567567567568,0.945945945945946,0.837837837837838
"lymphography",0.891891891891892,0.810810810810811,0.891891891891892,0.837837837837838,0.783783783783784,0.891891891891892,0.918918918918919,0.864864864864865,0.837837837837838,0.864864864864865,0.621621621621622,0.864864864864865,NA,0.837837837837838,0.945945945945946,0.864864864864865
"molecular_b...y_promoters",0.851851851851852,0.740740740740741,0.851851851851852,0.703703703703704,0.851851851851852,0.888888888888889,0.851851851851852,0.851851851851852,0.777777777777778,0.703703703703704,0.740740740740741,0.703703703703704,0.518518518518518,0.777777777777778,0.925925925925926,0.814814814814815
"molecular_b...y_promoters",0.925925925925926,0.851851851851852,0.851851851851852,0.666666666666667,0.851851851851852,0.851851851851852,0.740740740740741,0.666666666666667,0.703703703703704,0.703703703703704,0.740740740740741,0.666666666666667,0.555555555555556,0.851851851851852,0.888888888888889,0.851851851851852
"molecular_b...y_promoters",0.961538461538462,0.846153846153846,0.884615384615385,0.807692307692308,0.884615384615385,0.961538461538462,0.807692307692308,0.769230769230769,0.769230769230769,0.692307692307692,0.769230769230769,0.653846153846154,0.423076923076923,0.961538461538462,0.884615384615385,0.769230769230769
"molecular_b...y_promoters",0.846153846153846,0.769230769230769,0.846153846153846,0.730769230769231,0.769230769230769,0.846153846153846,0.807692307692308,0.807692307692308,0.769230769230769,0.730769230769231,0.807692307692308,0.730769230769231,0.461538461538462,0.884615384615385,0.923076923076923,0.769230769230769
"monk1",1,0.884892086330935,0.985611510791367,0.971223021582734,0.942446043165468,1,0.985611510791367,0.647482014388489,0.640287769784173,0.640287769784173,0.525179856115108,0.640287769784173,0.697841726618705,0.60431654676259,1,0.805755395683453
"monk1",1,0.863309352517986,0.949640287769784,0.920863309352518,0.920863309352518,1,0.877697841726619,0.575539568345324,0.575539568345324,0.575539568345324,0.532374100719424,0.575539568345324,0.654676258992806,0.561151079136691,0.985611510791367,0.748201438848921
"monk1",1,0.798561151079137,1,0.97841726618705,0.942446043165468,1,0.956834532374101,0.62589928057554,0.62589928057554,0.62589928057554,0.503597122302158,0.62589928057554,0.705035971223022,0.683453237410072,0.97841726618705,0.79136690647482
"monk1",1,0.884892086330935,0.935251798561151,0.892086330935252,0.935251798561151,1,0.928057553956835,0.575539568345324,0.575539568345324,0.575539568345324,0.503597122302158,0.575539568345324,0.705035971223022,0.589928057553957,1,0.856115107913669
"monk2",0.841059602649007,0.662251655629139,0.841059602649007,1,0.596026490066225,0.973509933774834,0.920529801324503,0.642384105960265,0.635761589403974,0.642384105960265,0.615894039735099,0.635761589403974,0.71523178807947,0.642384105960265,0.768211920529801,0.66887417218543
"monk2",0.86,0.673333333333333,0.893333333333333,0.966666666666667,0.58,0.953333333333333,0.88,0.64,0.62,0.626666666666667,0.66,0.613333333333333,0.78,0.613333333333333,0.8,0.666666666666667
"monk2",0.913333333333333,0.666666666666667,0.913333333333333,1,0.64,0.986666666666667,0.96,0.653333333333333,0.653333333333333,0.653333333333333,0.66,0.653333333333333,0.76,0.653333333333333,0.813333333333333,0.673333333333333
"monk2",0.913333333333333,0.7,0.933333333333333,1,0.626666666666667,0.973333333333333,0.92,0.653333333333333,0.646666666666667,0.646666666666667,0.653333333333333,0.633333333333333,0.726666666666667,0.646666666666667,0.813333333333333,0.673333333333333
"monk3",0.964028776978417,0.964028776978417,0.964028776978417,0.956834532374101,0.985611510791367,0.971223021582734,0.985611510791367,0.755395683453237,0.776978417266187,0.776978417266187,0.482014388489209,0.776978417266187,0.899280575539568,0.899280575539568,0.97841726618705,0.964028776978417
"monk3",0.985611510791367,0.956834532374101,0.971223021582734,0.97841726618705,0.964028776978417,0.985611510791367,0.985611510791367,0.755395683453237,0.748201438848921,0.762589928057554,0.755395683453237,0.76978417266187,0.913669064748201,0.856115107913669,0.985611510791367,0.956834532374101
"monk3",0.992753623188406,0.971014492753623,0.978260869565217,0.992753623188406,0.963768115942029,0.992753623188406,0.992753623188406,0.811594202898551,0.804347826086957,0.818840579710145,0.746376811594203,0.818840579710145,0.927536231884058,0.920289855072464,0.992753623188406,0.971014492753623
"monk3",0.978260869565217,0.963768115942029,0.985507246376812,0.971014492753623,0.978260869565217,0.992753623188406,0.992753623188406,0.797101449275362,0.797101449275362,0.804347826086957,0.77536231884058,0.804347826086957,0.898550724637681,0.927536231884058,0.978260869565217,0.963768115942029
"movement_libras",0.777777777777778,0.755555555555556,0.777777777777778,0.611111111111111,0.711111111111111,0.711111111111111,0.566666666666667,0.722222222222222,0.755555555555556,0.611111111111111,0.555555555555556,0.666666666666667,0.377777777777778,0.622222222222222,0.688888888888889,0.844444444444444
"movement_libras",0.655555555555556,0.755555555555556,0.766666666666667,0.633333333333333,0.666666666666667,0.666666666666667,0.522222222222222,0.666666666666667,0.688888888888889,0.566666666666667,0.466666666666667,0.611111111111111,0.322222222222222,0.555555555555556,0.677777777777778,0.777777777777778
"movement_libras",0.766666666666667,0.811111111111111,0.8,0.7,0.777777777777778,0.722222222222222,0.622222222222222,0.722222222222222,0.722222222222222,0.644444444444444,0.488888888888889,0.633333333333333,0.344444444444444,0.644444444444444,0.633333333333333,0.788888888888889
