"db","lgbm","svm","rf","dt","knn","xgb","xrf","svml","lr","ridge","passive","lda","qda","nb","gbm","mlp"
"analcatdata_boxing2",0.769230769230769,0.615384615384615,0.692307692307692,0.692307692307692,0.384615384615385,0.692307692307692,0.769230769230769,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.538461538461538,0.692307692307692,0.538461538461538
"analcatdata_boxing2",0.846153846153846,0.846153846153846,0.692307692307692,0.615384615384615,0.769230769230769,0.769230769230769,0.769230769230769,0.615384615384615,0.692307692307692,0.692307692307692,0.615384615384615,0.692307692307692,0.692307692307692,0.692307692307692,0.769230769230769,0.692307692307692
"analcatdata_boxing2",0.615384615384615,0.615384615384615,0.615384615384615,0.692307692307692,0.538461538461538,0.692307692307692,0.692307692307692,0.538461538461538,0.538461538461538,0.538461538461538,0.461538461538462,0.538461538461538,0.615384615384615,0.615384615384615,0.615384615384615,0.538461538461538
"analcatdata_boxing2",0.846153846153846,0.615384615384615,0.692307692307692,0.692307692307692,0.692307692307692,0.769230769230769,0.846153846153846,0.461538461538462,0.538461538461538,0.461538461538462,0.538461538461538,0.461538461538462,0.461538461538462,0.538461538461538,0.692307692307692,0.692307692307692
"analcatdata_boxing2",0.923076923076923,0.846153846153846,0.846153846153846,0.615384615384615,0.769230769230769,0.846153846153846,0.923076923076923,0.615384615384615,0.615384615384615,0.615384615384615,0.461538461538462,0.615384615384615,0.692307692307692,0.769230769230769,0.846153846153846,0.692307692307692
"analcatdata_boxing2",0.769230769230769,0.769230769230769,0.692307692307692,0.769230769230769,0.692307692307692,0.846153846153846,0.769230769230769,0.769230769230769,0.769230769230769,0.769230769230769,0.615384615384615,0.769230769230769,0.846153846153846,0.769230769230769,0.769230769230769,0.384615384615385
"analcatdata_boxing2",0.846153846153846,0.769230769230769,0.692307692307692,0.769230769230769,0.538461538461538,0.846153846153846,0.846153846153846,0.538461538461538,0.615384615384615,0.615384615384615,0.461538461538462,0.615384615384615,0.769230769230769,0.692307692307692,0.846153846153846,0.615384615384615
"analcatdata_creditscore",1,0.7,1,1,0.7,1,1,0.9,0.8,0.8,0.9,0.8,0.8,1,1,0.8
"analcatdata_creditscore",1,0.8,1,1,0.9,1,1,0.9,0.8,0.8,0.8,0.8,0.8,1,1,1
"analcatdata_creditscore",0.9,1,0.9,0.9,1,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.9,1
"analcatdata_creditscore",1,0.8,1,1,0.8,1,1,1,0.9,0.7,0.9,0.7,0.9,1,1,0.8
"analcatdata_creditscore",1,0.8,1,1,0.8,1,1,0.9,0.9,0.8,1,0.8,0.7,1,1,0.8
"analcatdata_creditscore",1,0.8,1,1,0.9,1,1,0.9,0.9,0.8,0.8,0.8,0.7,1,1,0.9
"analcatdata_creditscore",0.9,1,1,0.9,0.9,1,1,1,1,0.9,1,0.9,1,1,0.9,1
"analcatdata_creditscore",0.8,0.8,1,0.8,0.6,1,1,0.9,0.9,0.7,0.8,0.7,0.7,1,0.8,0.8
"analcatdata_creditscore",1,0.8,1,1,0.8,1,1,1,0.8,0.8,0.9,0.8,1,1,1,0.8
"analcatdata_creditscore",1,0.6,1,1,0.6,1,1,0.7,0.6,0.7,0.7,0.7,0.8,1,1,0.7
"analcatdata_dmft",0.1875,0.1625,0.1375,0.1625,0.1625,0.15,0.1625,0.2125,0.2,0.2125,0.175,0.2,0.1625,0.175,0.1625,0.175
"analcatdata_dmft",0.225,0.1625,0.2125,0.15,0.2125,0.2,0.1875,0.15,0.15,0.1625,0.2875,0.1375,0.15,0.225,0.225,0.2125
"analcatdata_dmft",0.225,0.225,0.1375,0.1375,0.2,0.2125,0.2,0.175,0.175,0.175,0.1875,0.175,0.175,0.2,0.2125,0.2
"analcatdata_dmft",0.175,0.275,0.1375,0.125,0.1625,0.1625,0.2375,0.3,0.3125,0.3,0.1625,0.3125,0.3375,0.275,0.2375,0.2625
"analcatdata_dmft",0.1875,0.2,0.2375,0.1625,0.2,0.175,0.1875,0.2625,0.225,0.2625,0.2,0.25,0.2125,0.25,0.25,0.275
"analcatdata_dmft",0.25,0.2125,0.2125,0.275,0.275,0.2625,0.2625,0.325,0.3,0.325,0.2125,0.325,0.2875,0.2125,0.3375,0.225
"analcatdata_dmft",0.225,0.2375,0.1875,0.2375,0.225,0.2,0.2125,0.2375,0.225,0.2375,0.1625,0.2375,0.25,0.2,0.2625,0.2625
"analcatdata_dmft",0.151898734177215,0.227848101265823,0.151898734177215,0.189873417721519,0.151898734177215,0.189873417721519,0.20253164556962,0.265822784810127,0.265822784810127,0.265822784810127,0.189873417721519,0.253164556962025,0.177215189873418,0.215189873417722,0.253164556962025,0.20253164556962
"analcatdata_dmft",0.151898734177215,0.253164556962025,0.151898734177215,0.151898734177215,0.215189873417722,0.177215189873418,0.215189873417722,0.177215189873418,0.177215189873418,0.177215189873418,0.20253164556962,0.177215189873418,0.177215189873418,0.164556962025316,0.215189873417722,0.240506329113924
"analcatdata_dmft",0.164556962025316,0.177215189873418,0.189873417721519,0.139240506329114,0.151898734177215,0.164556962025316,0.177215189873418,0.164556962025316,0.177215189873418,0.164556962025316,0.0506329113924051,0.151898734177215,0.164556962025316,0.151898734177215,0.20253164556962,0.151898734177215
"analcatdata_germangss",0.325,0.1,0.25,0.45,0.2,0.275,0.375,0.45,0.4,0.275,0.325,0.25,0.35,0.375,0.3,0.2
"analcatdata_germangss",0.325,0.15,0.25,0.325,0.225,0.325,0.425,0.3,0.325,0.325,0.325,0.35,0.25,0.2,0.3,0.225
"analcatdata_germangss",0.35,0.125,0.175,0.2,0.15,0.225,0.25,0.325,0.325,0.25,0.325,0.175,0.35,0.35,0.325,0.3
"analcatdata_germangss",0.375,0.25,0.25,0.4,0.275,0.3,0.4,0.425,0.4,0.25,0.225,0.275,0.375,0.45,0.4,0.225
"analcatdata_germangss",0.35,0.225,0.3,0.425,0.225,0.275,0.375,0.3,0.25,0.325,0.25,0.25,0.325,0.325,0.375,0.175
"analcatdata_germangss",0.4,0.125,0.325,0.275,0.225,0.375,0.375,0.275,0.325,0.2,0.275,0.175,0.375,0.4,0.425,0.25
"analcatdata_germangss",0.525,0.225,0.25,0.425,0.275,0.4,0.425,0.4,0.4,0.225,0.35,0.25,0.375,0.35,0.5,0.325
"analcatdata_germangss",0.35,0.15,0.175,0.375,0.225,0.3,0.225,0.35,0.3,0.225,0.375,0.25,0.425,0.45,0.35,0.225
"analcatdata_germangss",0.45,0.25,0.375,0.375,0.275,0.475,0.475,0.375,0.425,0.3,0.3,0.25,0.45,0.425,0.55,0.325
"analcatdata_germangss",0.375,0.175,0.225,0.4,0.2,0.35,0.4,0.475,0.425,0.3,0.15,0.35,0.45,0.45,0.35,0.175
"analcatdata_lawsuit",1,1,1,1,1,1,1,1,1,0.925925925925926,1,1,1,1,1,0.962962962962963
"analcatdata_lawsuit",0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.925925925925926,1,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963,0.962962962962963
"analcatdata_lawsuit",1,0.962962962962963,1,0.962962962962963,0.962962962962963,1,0.962962962962963,1,1,0.925925925925926,0.962962962962963,0.962962962962963,1,1,1,1
"analcatdata_lawsuit",1,0.962962962962963,0.962962962962963,0.962962962962963,0.925925925925926,0.962962962962963,0.962962962962963,0.925925925925926,0.925925925925926,0.925925925925926,0.962962962962963,0.925925925925926,0.888888888888889,0.888888888888889,1,0.925925925925926
"analcatdata_lawsuit",1,0.961538461538462,1,1,0.961538461538462,1,1,1,0.961538461538462,0.923076923076923,0.961538461538462,0.961538461538462,1,0.923076923076923,1,0.961538461538462
"analcatdata_lawsuit",1,0.961538461538462,1,1,0.961538461538462,1,1,1,0.961538461538462,0.923076923076923,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,1,1
"analcatdata_lawsuit",1,0.961538461538462,1,1,0.961538461538462,1,1,1,0.961538461538462,0.923076923076923,1,0.961538461538462,1,0.961538461538462,1,0.961538461538462
"analcatdata_lawsuit",0.961538461538462,0.884615384615385,0.923076923076923,0.923076923076923,0.884615384615385,0.961538461538462,0.961538461538462,0.846153846153846,0.923076923076923,0.923076923076923,0.846153846153846,0.923076923076923,0.884615384615385,0.884615384615385,0.923076923076923,0.884615384615385
"analcatdata_lawsuit",1,1,1,1,1,1,1,1,1,0.923076923076923,1,1,1,0.923076923076923,1,1
"analcatdata_lawsuit",1,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,1,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,1,1,0.961538461538462
"appendicitis",1,0.909090909090909,0.909090909090909,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.727272727272727,0.909090909090909,1,1,0.909090909090909,0.909090909090909
"appendicitis",0.909090909090909,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.909090909090909,0.909090909090909,0.818181818181818,0.818181818181818,0.909090909090909,0.545454545454545,0.909090909090909,0.727272727272727,0.727272727272727,0.909090909090909,0.727272727272727
"appendicitis",0.818181818181818,0.818181818181818,0.909090909090909,0.636363636363636,0.909090909090909,0.727272727272727,0.909090909090909,0.818181818181818,0.909090909090909,0.818181818181818,0.727272727272727,0.818181818181818,0.909090909090909,0.909090909090909,0.818181818181818,0.909090909090909
"appendicitis",0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.727272727272727,0.818181818181818,0.909090909090909,0.818181818181818,0.818181818181818,0.818181818181818
"appendicitis",0.818181818181818,0.818181818181818,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818,0.727272727272727,0.727272727272727,0.818181818181818,0.818181818181818,0.818181818181818,0.818181818181818,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818
"appendicitis",0.818181818181818,0.909090909090909,0.818181818181818,0.727272727272727,0.909090909090909,0.818181818181818,0.727272727272727,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.727272727272727,0.727272727272727,0.727272727272727,0.818181818181818
"appendicitis",0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9
"appendicitis",1,1,1,0.9,1,1,1,1,1,1,1,1,0.9,0.9,0.9,1
"appendicitis",0.8,0.8,0.9,0.8,0.8,0.8,0.8,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9
"appendicitis",0.9,0.9,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.5,0.9,0.9,1,0.9,0.9
"australian",0.869565217391304,0.840579710144927,0.898550724637681,0.811594202898551,0.811594202898551,0.898550724637681,0.884057971014493,0.869565217391304,0.898550724637681,0.898550724637681,0.681159420289855,0.898550724637681,0.768115942028985,0.782608695652174,0.898550724637681,0.884057971014493
"australian",0.840579710144927,0.840579710144927,0.855072463768116,0.782608695652174,0.869565217391304,0.855072463768116,0.869565217391304,0.869565217391304,0.869565217391304,0.869565217391304,0.855072463768116,0.869565217391304,0.811594202898551,0.826086956521739,0.869565217391304,0.869565217391304
"australian",0.840579710144927,0.782608695652174,0.811594202898551,0.753623188405797,0.710144927536232,0.826086956521739,0.826086956521739,0.782608695652174,0.826086956521739,0.753623188405797,0.768115942028985,0.753623188405797,0.768115942028985,0.782608695652174,0.826086956521739,0.782608695652174
"australian",0.826086956521739,0.811594202898551,0.855072463768116,0.840579710144927,0.797101449275362,0.855072463768116,0.811594202898551,0.840579710144927,0.826086956521739,0.826086956521739,0.811594202898551,0.826086956521739,0.840579710144927,0.840579710144927,0.855072463768116,0.855072463768116
"australian",0.840579710144927,0.884057971014493,0.884057971014493,0.753623188405797,0.869565217391304,0.855072463768116,0.840579710144927,0.884057971014493,0.884057971014493,0.884057971014493,0.782608695652174,0.884057971014493,0.797101449275362,0.768115942028985,0.855072463768116,0.855072463768116
"australian",0.869565217391304,0.826086956521739,0.826086956521739,0.739130434782609,0.855072463768116,0.869565217391304,0.811594202898551,0.797101449275362,0.811594202898551,0.782608695652174,0.739130434782609,0.782608695652174,0.797101449275362,0.782608695652174,0.840579710144927,0.811594202898551
"australian",0.927536231884058,0.898550724637681,0.91304347826087,0.91304347826087,0.884057971014493,0.985507246376812,0.927536231884058,0.898550724637681,0.869565217391304,0.91304347826087,0.840579710144927,0.91304347826087,0.855072463768116,0.840579710144927,0.91304347826087,0.898550724637681
"australian",0.884057971014493,0.840579710144927,0.884057971014493,0.855072463768116,0.826086956521739,0.840579710144927,0.884057971014493,0.855072463768116,0.855072463768116,0.855072463768116,0.855072463768116,0.855072463768116,0.797101449275362,0.811594202898551,0.840579710144927,0.840579710144927
"australian",0.840579710144927,0.91304347826087,0.840579710144927,0.884057971014493,0.884057971014493,0.869565217391304,0.855072463768116,0.942028985507246,0.91304347826087,0.942028985507246,0.753623188405797,0.942028985507246,0.768115942028985,0.753623188405797,0.855072463768116,0.91304347826087
"australian",0.898550724637681,0.884057971014493,0.898550724637681,0.898550724637681,0.884057971014493,0.884057971014493,0.898550724637681,0.884057971014493,0.898550724637681,0.869565217391304,0.855072463768116,0.869565217391304,0.797101449275362,0.826086956521739,0.898550724637681,0.898550724637681
"auto",0.714285714285714,0.428571428571429,0.714285714285714,0.714285714285714,0.428571428571429,0.714285714285714,0.666666666666667,0.476190476190476,0.523809523809524,0.476190476190476,0.476190476190476,0.380952380952381,0.428571428571429,0.333333333333333,0.714285714285714,0.666666666666667
"auto",1,0.761904761904762,0.952380952380952,0.952380952380952,0.761904761904762,1,0.952380952380952,0.761904761904762,0.80952380952381,0.761904761904762,0.523809523809524,0.80952380952381,0.523809523809524,0.476190476190476,1,0.857142857142857
"auto",0.85,0.6,0.8,0.7,0.5,0.8,0.75,0.65,0.7,0.6,0.6,0.65,0.45,0.5,0.75,0.7
"auto",0.8,0.75,0.85,0.85,0.55,0.85,0.75,0.8,0.75,0.65,0.55,0.65,0.45,0.45,0.85,0.8
"auto",0.8,0.7,0.8,0.85,0.65,0.8,0.75,0.7,0.7,0.7,0.65,0.7,0.35,0.35,0.85,0.7
"auto",0.75,0.6,0.8,0.8,0.7,0.8,0.75,0.75,0.75,0.65,0.55,0.7,0.65,0.35,0.8,0.75
"auto",0.85,0.75,0.8,0.8,0.65,0.85,0.7,0.8,0.75,0.65,0.65,0.6,0.6,0.35,0.8,0.65
"auto",0.8,0.75,0.85,0.8,0.65,0.8,0.8,0.7,0.65,0.7,0.65,0.7,0.55,0.5,0.8,0.7
"auto",0.95,0.8,0.85,0.9,0.55,0.9,0.9,0.65,0.7,0.6,0.7,0.75,0.6,0.6,0.95,0.65
"auto",0.95,0.55,0.85,0.85,0.6,0.9,0.85,0.6,0.45,0.55,0.35,0.6,0.5,0.4,0.85,0.5
"backache",0.888888888888889,0.888888888888889,0.888888888888889,0.5,0.833333333333333,0.888888888888889,0.833333333333333,0.722222222222222,0.666666666666667,0.777777777777778,0.722222222222222,0.777777777777778,0.888888888888889,0.166666666666667,0.888888888888889,0.722222222222222
"backache",0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,0.944444444444444,0.888888888888889,0.888888888888889,0.888888888888889,0.944444444444444,0.833333333333333,0.833333333333333,0.833333333333333,0.888888888888889,0.166666666666667,0.888888888888889,0.833333333333333
"backache",0.833333333333333,0.888888888888889,0.833333333333333,0.944444444444444,0.833333333333333,0.833333333333333,0.833333333333333,0.888888888888889,0.888888888888889,0.833333333333333,0.944444444444444,0.888888888888889,0.888888888888889,0.111111111111111,0.833333333333333,0.833333333333333
"backache",0.722222222222222,0.888888888888889,0.888888888888889,0.722222222222222,0.888888888888889,0.722222222222222,0.833333333333333,0.777777777777778,0.777777777777778,0.777777777777778,0.722222222222222,0.833333333333333,0.888888888888889,0.166666666666667,0.666666666666667,0.833333333333333
"backache",0.888888888888889,0.888888888888889,0.888888888888889,0.833333333333333,0.944444444444444,0.833333333333333,0.888888888888889,0.777777777777778,0.888888888888889,0.944444444444444,0.833333333333333,0.833333333333333,0.888888888888889,0.333333333333333,0.833333333333333,0.888888888888889
"backache",0.888888888888889,0.833333333333333,0.833333333333333,0.722222222222222,0.833333333333333,0.888888888888889,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.777777777777778,0.833333333333333,0.833333333333333,0.0555555555555556,0.833333333333333,0.833333333333333
"backache",0.833333333333333,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.777777777777778,0.833333333333333,0.722222222222222,0.777777777777778,0.722222222222222,0.555555555555556,0.666666666666667,0.833333333333333,0.222222222222222,0.777777777777778,0.833333333333333
"backache",0.888888888888889,0.833333333333333,0.833333333333333,0.666666666666667,0.833333333333333,0.888888888888889,0.833333333333333,0.777777777777778,0.777777777777778,0.833333333333333,0.777777777777778,0.833333333333333,0.833333333333333,0.277777777777778,0.833333333333333,0.777777777777778
"backache",0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.666666666666667,0.777777777777778,0.833333333333333,0.777777777777778,0.777777777777778,0.777777777777778,0.166666666666667,0.833333333333333,0.777777777777778
"backache",0.777777777777778,0.833333333333333,0.833333333333333,0.833333333333333,0.888888888888889,0.833333333333333,0.833333333333333,0.722222222222222,0.777777777777778,0.888888888888889,0.666666666666667,0.777777777777778,0.833333333333333,0.166666666666667,0.833333333333333,0.722222222222222
"balance_scale",0.888888888888889,0.920634920634921,0.761904761904762,0.698412698412698,0.825396825396825,0.888888888888889,0.761904761904762,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.904761904761905,0.952380952380952,0.920634920634921,0.825396825396825,0.920634920634921
"balance_scale",0.825396825396825,0.888888888888889,0.857142857142857,0.761904761904762,0.777777777777778,0.825396825396825,0.888888888888889,0.825396825396825,0.841269841269841,0.857142857142857,0.825396825396825,0.857142857142857,0.904761904761905,0.888888888888889,0.873015873015873,0.904761904761905
"balance_scale",0.857142857142857,0.904761904761905,0.841269841269841,0.825396825396825,0.825396825396825,0.857142857142857,0.873015873015873,0.873015873015873,0.873015873015873,0.857142857142857,0.936507936507937,0.857142857142857,0.936507936507937,0.904761904761905,0.873015873015873,0.936507936507937
"balance_scale",0.873015873015873,0.904761904761905,0.841269841269841,0.841269841269841,0.857142857142857,0.888888888888889,0.857142857142857,0.888888888888889,0.888888888888889,0.888888888888889,0.904761904761905,0.888888888888889,0.952380952380952,0.920634920634921,0.873015873015873,0.920634920634921
"balance_scale",0.841269841269841,0.888888888888889,0.761904761904762,0.698412698412698,0.746031746031746,0.825396825396825,0.73015873015873,0.873015873015873,0.888888888888889,0.904761904761905,0.888888888888889,0.904761904761905,0.952380952380952,0.904761904761905,0.841269841269841,0.952380952380952
"balance_scale",0.870967741935484,0.903225806451613,0.854838709677419,0.758064516129032,0.82258064516129,0.887096774193548,0.82258064516129,0.870967741935484,0.838709677419355,0.854838709677419,0.838709677419355,0.854838709677419,0.887096774193548,0.903225806451613,0.870967741935484,0.935483870967742
"balance_scale",0.903225806451613,0.870967741935484,0.838709677419355,0.82258064516129,0.854838709677419,0.903225806451613,0.854838709677419,0.838709677419355,0.838709677419355,0.806451612903226,0.790322580645161,0.82258064516129,0.838709677419355,0.870967741935484,0.919354838709677,0.903225806451613
"balance_scale",0.82258064516129,0.919354838709677,0.870967741935484,0.741935483870968,0.838709677419355,0.854838709677419,0.887096774193548,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,0.870967741935484,0.903225806451613,0.903225806451613,0.870967741935484,0.951612903225806
"balance_scale",0.854838709677419,0.919354838709677,0.82258064516129,0.758064516129032,0.903225806451613,0.838709677419355,0.806451612903226,0.854838709677419,0.854838709677419,0.854838709677419,0.887096774193548,0.854838709677419,0.919354838709677,0.903225806451613,0.854838709677419,0.967741935483871
"balance_scale",0.903225806451613,0.903225806451613,0.887096774193548,0.870967741935484,0.854838709677419,0.870967741935484,0.887096774193548,0.887096774193548,0.870967741935484,0.870967741935484,0.903225806451613,0.870967741935484,0.919354838709677,0.919354838709677,0.887096774193548,0.951612903225806
"biomed",0.904761904761905,0.857142857142857,0.857142857142857,0.80952380952381,0.80952380952381,0.857142857142857,0.904761904761905,0.857142857142857,0.857142857142857,0.80952380952381,0.714285714285714,0.80952380952381,0.857142857142857,0.80952380952381,0.904761904761905,0.857142857142857
"biomed",0.904761904761905,0.761904761904762,0.857142857142857,0.904761904761905,0.714285714285714,0.904761904761905,0.904761904761905,0.80952380952381,0.80952380952381,0.761904761904762,0.857142857142857,0.761904761904762,0.80952380952381,0.80952380952381,0.952380952380952,0.80952380952381
"biomed",0.761904761904762,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.761904761904762,0.80952380952381,0.761904761904762,0.761904761904762,0.714285714285714,0.857142857142857,0.714285714285714,0.761904761904762,0.761904761904762,0.714285714285714,0.80952380952381
"biomed",0.952380952380952,0.952380952380952,1,0.904761904761905,0.904761904761905,1,0.952380952380952,0.952380952380952,0.952380952380952,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.952380952380952,0.904761904761905,0.904761904761905
"biomed",0.857142857142857,0.857142857142857,0.857142857142857,0.80952380952381,0.80952380952381,0.904761904761905,0.857142857142857,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.80952380952381,0.857142857142857
"biomed",0.952380952380952,0.952380952380952,0.952380952380952,0.904761904761905,0.904761904761905,0.952380952380952,0.904761904761905,0.952380952380952,0.952380952380952,0.904761904761905,0.904761904761905,0.904761904761905,0.904761904761905,0.952380952380952,0.952380952380952,0.952380952380952
"biomed",0.857142857142857,0.952380952380952,0.952380952380952,0.857142857142857,1,0.952380952380952,0.857142857142857,0.904761904761905,0.904761904761905,1,0.80952380952381,0.952380952380952,0.857142857142857,0.952380952380952,0.952380952380952,0.857142857142857
"biomed",1,0.904761904761905,0.952380952380952,0.857142857142857,0.904761904761905,0.952380952380952,0.952380952380952,0.857142857142857,0.857142857142857,0.80952380952381,0.952380952380952,0.80952380952381,0.904761904761905,0.857142857142857,0.904761904761905,0.904761904761905
